@relation 'ant-weka.filters.unsupervised.attribute.Remove-V-R10,22,26-27,29,33,52,54,94,108,119,140-141,183,193,232,288,337,381,442,444,452,459,462,465,511,521,527,534,541,549,565,576,598,603,614,625,653,663,667,674,692,714,737,746,760,777,788,799,818,894,909,925-926,931,935,972,979,991,1011-1012,1014,1044,1059,1065,1082,1181,1192,1217-1218,1300,1384-1385,1533,1571,1604,1668,1774,1781,1819,1842,1853,1876,2012,2015,2022,2042,2067,2075,2119,2332,2383,2428,2433,2465,2467,2472,2498,2510,2514,2613,2833,3105,3173,3191,3561-3562,4085,4108,4292,4920,4960,4981,5307,5598,5605,5758,6341,7318,7370-7371,8003,8415,8574,9949,10164,10850,10886,13361,19572'

@attribute CountDeclClassMethod numeric
@attribute CountLineCode numeric
@attribute CountSemicolon numeric
@attribute CountStmt numeric
@attribute CountStmtExe numeric
@attribute MaxNesting numeric
@attribute Efficiency numeric
@attribute Hierarchy numeric
@attribute s23 numeric
@attribute s37 numeric
@attribute s48 numeric
@attribute s69 numeric
@attribute s70 numeric
@attribute s112 numeric
@attribute s122 numeric
@attribute s161 numeric
@attribute s217 numeric
@attribute s266 numeric
@attribute s310 numeric
@attribute s371 numeric
@attribute s373 numeric
@attribute s381 numeric
@attribute s388 numeric
@attribute s391 numeric
@attribute s394 numeric
@attribute s440 numeric
@attribute s450 numeric
@attribute s456 numeric
@attribute s463 numeric
@attribute s470 numeric
@attribute s478 numeric
@attribute s494 numeric
@attribute s505 numeric
@attribute s527 numeric
@attribute s532 numeric
@attribute s543 numeric
@attribute s554 numeric
@attribute s582 numeric
@attribute s592 numeric
@attribute s596 numeric
@attribute s603 numeric
@attribute s621 numeric
@attribute s643 numeric
@attribute s666 numeric
@attribute s675 numeric
@attribute s689 numeric
@attribute s706 numeric
@attribute s717 numeric
@attribute s728 numeric
@attribute s747 numeric
@attribute s823 numeric
@attribute s838 numeric
@attribute s854 numeric
@attribute s855 numeric
@attribute s860 numeric
@attribute s864 numeric
@attribute s901 numeric
@attribute s908 numeric
@attribute s920 numeric
@attribute s940 numeric
@attribute s941 numeric
@attribute s943 numeric
@attribute s973 numeric
@attribute s988 numeric
@attribute s994 numeric
@attribute s1011 numeric
@attribute s1110 numeric
@attribute s1121 numeric
@attribute s1146 numeric
@attribute s1147 numeric
@attribute s1229 numeric
@attribute s1313 numeric
@attribute s1314 numeric
@attribute s1462 numeric
@attribute s1500 numeric
@attribute s1533 numeric
@attribute s1597 numeric
@attribute s1703 numeric
@attribute s1710 numeric
@attribute s1748 numeric
@attribute s1771 numeric
@attribute s1782 numeric
@attribute s1805 numeric
@attribute s1941 numeric
@attribute s1944 numeric
@attribute s1951 numeric
@attribute s1971 numeric
@attribute s1996 numeric
@attribute s2004 numeric
@attribute s2048 numeric
@attribute s2261 numeric
@attribute s2312 numeric
@attribute s2357 numeric
@attribute s2362 numeric
@attribute s2394 numeric
@attribute s2396 numeric
@attribute s2401 numeric
@attribute s2427 numeric
@attribute s2439 numeric
@attribute s2443 numeric
@attribute s2542 numeric
@attribute s2762 numeric
@attribute s3034 numeric
@attribute s3102 numeric
@attribute s3120 numeric
@attribute s3490 numeric
@attribute s3491 numeric
@attribute s4014 numeric
@attribute s4037 numeric
@attribute s4221 numeric
@attribute s4849 numeric
@attribute s4889 numeric
@attribute s4910 numeric
@attribute s5236 numeric
@attribute s5527 numeric
@attribute s5534 numeric
@attribute s5687 numeric
@attribute s6270 numeric
@attribute s7247 numeric
@attribute s7299 numeric
@attribute s7300 numeric
@attribute s7932 numeric
@attribute s8344 numeric
@attribute s8503 numeric
@attribute s9878 numeric
@attribute s10093 numeric
@attribute s10779 numeric
@attribute s10815 numeric
@attribute s13290 numeric
@attribute change_prone {false,true}

@data
0,53,23,34,22,1,0.55102,0.003116,2,3,0,0,6,0,0,0,0,6,0,1,0,2,0,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,66,28,42,26,1,0.681818,0.030166,2,3,0,0,5,0,0,0,0,8,0,1,0,2,0,8,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,334,190,254,169,4,1,0,5,11,0,0,44,0,0,0,0,16,0,1,4,23,0,64,6,6,4,0,0,0,0,0,0,0,0,3,0,9,4,0,0,1,0,1,0,0,0,0,1,0,0,0,8,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,270,149,197,102,3,0.680556,0.005959,212,315,0,0,20,0,1,0,0,7,0,1,6,4,0,84,0,1,0,0,0,0,0,0,7,2,0,1,0,0,0,2,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,106,60,82,41,2,0.611111,0.055906,6,9,0,5,26,2,0,0,0,3,0,3,3,9,0,30,1,4,0,2,0,0,1,1,12,1,3,2,8,2,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,42,24,32,12,1,0.76,0.05634,2,12,0,0,15,0,0,0,0,0,0,1,4,3,0,8,0,4,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,93,61,76,35,1,0.833333,0.001012,4,3,0,5,5,0,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,53,29,41,21,0,0.78,0.16413,4,4,0,0,6,0,0,0,0,6,0,1,0,2,0,13,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,11,9,10,0,0,0.816609,0.151117,22,32,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,65,30,47,26,2,0.846301,0.09733,6,12,0,0,10,0,0,0,0,9,0,3,1,10,5,7,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,25,9,16,8,1,0.625,0.000315,3,5,0,0,7,0,0,0,0,1,0,1,0,2,0,3,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,44,17,30,14,2,0.980134,0.5229,3,12,0,0,11,0,0,0,0,5,0,1,0,2,3,5,1,1,1,0,0,0,1,0,4,2,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,72,29,43,26,3,0.68956,0.07829,7,4,0,0,116,0,0,0,0,2,0,2,0,2,0,7,0,1,1,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,2,3,0,0,0.811111,0.095378,4,3,0,0,8,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,65,28,45,32,8,0.777778,0.000693,18,8,0,0,6,0,0,0,0,2,0,5,2,4,0,20,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,30,12,21,9,1,0.5,0.041681,2,1,0,0,8,0,0,0,0,4,0,1,0,4,0,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,18,8,13,6,1,0.333333,0.001821,4,4,0,0,7,0,0,0,0,2,0,3,0,4,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,41,17,26,13,2,0.673469,0.011983,4,6,0,0,7,0,0,0,0,0,3,3,2,4,0,5,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,205,97,138,80,3,0.591837,0.005018,4,3,0,0,6,0,0,0,0,2,0,1,1,2,0,49,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,16,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,108,49,72,40,3,0.48,0.003661,3,1,0,0,4,0,0,0,0,0,1,1,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,300,170,225,153,6,0.709877,0.013576,4,6,0,2,21,1,0,0,0,9,0,1,7,15,0,46,2,1,3,4,0,0,0,0,2,0,1,0,0,6,1,0,0,1,0,1,0,0,0,0,4,0,0,0,19,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,91,43,62,30,4,0.622449,0.00004,4,3,0,3,12,0,0,0,1,0,0,3,2,6,0,20,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,52,22,34,17,2,0.5,0.000016,4,3,0,0,6,0,0,0,1,0,0,3,2,4,0,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,54,23,36,21,3,0.722222,0.000001,4,5,0,0,13,1,0,0,0,1,0,3,2,5,0,6,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,156,75,108,61,4,0.62,0.00067,5,6,0,0,16,0,4,0,0,2,0,1,7,7,0,28,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,1,0,1,0,2,0,0,0,1,3,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,213,112,150,92,3,0.731405,0.028411,9,4,0,0,16,0,6,0,0,2,2,3,3,6,2,42,7,2,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,2,0,0,1,0,3,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,70,43,52,30,4,0.54,0.012702,4,4,0,1,13,0,0,0,0,0,0,1,4,6,0,15,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6,2,0,0,0,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,84,39,60,30,3,0.78125,0.010461,7,6,0,0,7,0,0,0,0,1,0,1,5,2,0,9,0,5,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,117,63,84,47,3,0.625,0.000002,7,5,0,0,12,0,0,1,0,2,0,4,6,9,0,29,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,33,16,24,9,1,0.788089,0.050993,2,6,0,0,19,0,0,0,0,1,0,1,1,2,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,23,11,16,7,1,0.715,0.068207,4,5,0,0,12,0,0,0,0,0,0,3,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,6,2,4,1,0,0.736111,0.030195,5,4,0,0,5,0,0,0,0,0,0,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,121,49,78,46,3,1,0,6,4,0,2,14,0,3,0,0,4,0,1,0,4,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,103,41,67,37,2,0.813333,0.016292,4,8,0,0,26,0,0,0,0,5,0,3,3,4,1,9,2,0,2,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,166,74,116,63,3,0.605,0.010702,2,8,0,2,12,0,0,0,0,3,0,1,3,4,7,26,8,3,3,0,0,0,0,1,1,2,0,5,0,1,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,40,20,29,13,1,0.54,0.000062,4,5,0,0,10,0,0,0,0,0,0,3,2,4,0,5,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,86,38,59,33,3,0.944444,0.000779,4,5,0,5,14,0,1,0,0,3,0,1,3,4,2,17,3,1,3,0,4,2,0,0,0,1,0,2,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,51,24,28,8,2,0.585,0.004353,2,3,0,0,7,0,0,0,0,1,0,1,2,2,0,8,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,29,15,19,6,2,0.5,0.002564,4,4,0,0,8,0,0,0,0,1,0,3,0,5,0,6,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,15,7,11,4,2,0.625,0.191499,4,3,0,0,7,0,0,0,0,2,0,3,0,4,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,100,42,69,29,1,0.887931,0.262099,10,7,1,1,9,0,0,0,0,5,0,1,0,2,2,7,23,0,14,0,0,0,0,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,30,13,21,10,1,0.78125,0.000253,5,3,0,0,6,0,0,0,0,1,0,3,0,4,0,8,3,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,34,16,23,9,1,0.8,0.000287,5,4,0,1,8,0,0,0,0,1,0,3,2,4,0,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,16,7,11,4,1,0.64,0.000025,4,3,0,0,5,0,0,0,0,1,0,3,0,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,15,7,11,4,2,0.625,0.191499,4,4,0,0,7,0,0,0,0,2,0,3,0,4,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
