@relation 'itextpdf-weka.filters.unsupervised.attribute.Remove-V-R17,29,32-33,36,49-50,52-53,59,62,65-67,69,72,75,81,93,95,101,135,188,240,301,318,383,413,426,477,504,514,633,647,665,668,1015,1072,1091,1095,1110,1299,1696,1816,2114,3164,3182,3189,3218,3278,3382,3413,3416,3446,3539-3540,4024,4109,4475,4749,4756,4797,4866,5231,5422,5484,5802,5911,6104,6381,6479,6566,6714,7171,7322,7388,7489,7523,7526,8035,8067,10861,11142,11705,12219,12979,13885,14388,14591,14810,19228,21343,21613,21732,21938,22657,27464,28494,28572'

@attribute CountDeclMethodPrivate numeric
@attribute CountStmtExe numeric
@attribute MaxCyclomaticStrict numeric
@attribute MaxNesting numeric
@attribute SumCyclomaticModified numeric
@attribute EgoBetween numeric
@attribute nEgoBetween numeric
@attribute Efficiency numeric
@attribute Constraint numeric
@attribute inFarness numeric
@attribute outCloseness numeric
@attribute Betweenness numeric
@attribute nBetweenness numeric
@attribute OutdwReach numeric
@attribute nOutdwReach numeric
@attribute s1 numeric
@attribute s4 numeric
@attribute s10 numeric
@attribute s22 numeric
@attribute s24 numeric
@attribute s30 numeric
@attribute s64 numeric
@attribute s117 numeric
@attribute s169 numeric
@attribute s230 numeric
@attribute s247 numeric
@attribute s312 numeric
@attribute s342 numeric
@attribute s355 numeric
@attribute s406 numeric
@attribute s433 numeric
@attribute s443 numeric
@attribute s562 numeric
@attribute s576 numeric
@attribute s594 numeric
@attribute s597 numeric
@attribute s944 numeric
@attribute s1001 numeric
@attribute s1020 numeric
@attribute s1024 numeric
@attribute s1039 numeric
@attribute s1228 numeric
@attribute s1625 numeric
@attribute s1745 numeric
@attribute s2043 numeric
@attribute s3093 numeric
@attribute s3111 numeric
@attribute s3118 numeric
@attribute s3147 numeric
@attribute s3207 numeric
@attribute s3311 numeric
@attribute s3342 numeric
@attribute s3345 numeric
@attribute s3375 numeric
@attribute s3468 numeric
@attribute s3469 numeric
@attribute s3953 numeric
@attribute s4038 numeric
@attribute s4404 numeric
@attribute s4678 numeric
@attribute s4685 numeric
@attribute s4726 numeric
@attribute s4795 numeric
@attribute s5160 numeric
@attribute s5351 numeric
@attribute s5413 numeric
@attribute s5731 numeric
@attribute s5840 numeric
@attribute s6033 numeric
@attribute s6310 numeric
@attribute s6408 numeric
@attribute s6495 numeric
@attribute s6643 numeric
@attribute s7100 numeric
@attribute s7251 numeric
@attribute s7317 numeric
@attribute s7418 numeric
@attribute s7452 numeric
@attribute s7455 numeric
@attribute s7964 numeric
@attribute s7996 numeric
@attribute s10790 numeric
@attribute s11071 numeric
@attribute s11634 numeric
@attribute s12148 numeric
@attribute s12908 numeric
@attribute s13814 numeric
@attribute s14317 numeric
@attribute s14520 numeric
@attribute s14739 numeric
@attribute s19157 numeric
@attribute s21272 numeric
@attribute s21542 numeric
@attribute s21661 numeric
@attribute s21867 numeric
@attribute s22586 numeric
@attribute s27393 numeric
@attribute s28423 numeric
@attribute change_prone {false,true}

@data
0,124,20,5,66,394.444458,8.657692,0.899475,0.03395,429959,0.116183,5200.73291,0.344039,128.100128,0.104062,22,9,19,1,114,151,3,210,1,42,0,0,8,15,4,7,1,4,1,2,0,0,3,3,5,0,0,0,0,0,2,6,6,1,0,0,0,1,2,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,130,17,4,71,134.666672,8.211382,0.831053,0.047473,430351,0.116156,1567.65979,0.103704,105.676109,0.085846,22,13,1,1,18,71,0,27,1,45,0,0,31,15,0,5,1,3,8,0,0,0,3,3,5,0,0,0,0,0,2,21,7,1,0,0,0,0,1,6,0,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
2,161,15,1,98,812.802063,7.88975,0.920271,0.024682,429453,0.116153,8002.230957,0.529364,101.926155,0.082799,22,2,1,1,1,51,0,21,1,87,0,0,13,16,0,3,1,1,0,0,0,21,3,3,5,4,0,0,0,0,2,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,18,3,1,6,2,4.761905,0.642857,0.170226,999966,0.116295,40.863808,0.002703,107.476189,0.087308,22,1,1,1,1,41,0,2,1,4,0,0,1,0,0,1,1,2,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,124,7,3,82,29.666666,8.674464,0.735526,0.098438,430633,0.11617,379.153595,0.025082,117.766708,0.095668,22,16,12,1,1,121,0,2,1,45,2,0,61,6,4,11,1,3,1,0,0,0,3,3,5,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,59,50,2,7,2,16.666666,0.75,0.263854,431223,0.116154,371,0.024542,100.376152,0.08154,22,3,1,1,1,31,0,2,1,5,0,0,3,0,0,1,1,0,0,0,1,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,1,0.5,4.166667,0.5,0.525188,430535,0.116152,158.972824,0.010516,98.576149,0.080078,22,2,1,1,12,31,0,2,1,0,0,0,0,3,0,1,1,0,0,0,0,0,3,3,5,0,0,0,6,0,2,0,0,0,1,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,1,0,0,0.625,0.206741,430819,0.116112,0,0,78.261902,0.063576,22,2,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,57,6,3,36,56,11.067194,0.928166,0.060127,430170,0.116127,1457.523926,0.096418,86.802315,0.070514,28,10,1,1,1,51,0,21,1,17,0,0,13,5,6,13,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,28,3,1,9,1.5,2.083333,0.623457,0.141192,999966,0.116295,6.404924,0.000424,108.976143,0.088527,22,3,1,1,1,31,0,2,1,14,0,0,1,0,0,0,1,2,0,0,0,3,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,30,6,2,8,0,0,0.632653,0.17439,1514130,0.116295,0,0,108.476158,0.08812,22,1,1,1,1,31,0,2,1,10,0,0,1,0,0,0,1,2,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,52,8,3,26,117.833336,0.691916,0.947818,0.017599,367851,0.081367,853.774109,0.056479,2.5,0.002031,23,5,1,1,1,51,0,2,1,26,0,0,8,23,17,7,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,16,4,1,8,1,16.666666,0.833333,0.350345,429450,0.081433,0.738716,0.000049,2.833333,0.002302,22,1,1,1,1,31,0,2,1,9,1,0,3,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,28,8,2,13,0,0,1,0.5,429554,0.081235,0,0,1,0.000812,22,5,1,1,1,21,0,2,1,12,0,0,8,0,0,0,1,0,1,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,49,10,2,11,0,0,1,0.333333,1514130,0.116383,0,0,80.395226,0.065309,22,8,1,1,11,41,0,2,1,21,1,0,7,0,0,4,1,0,0,0,0,8,3,3,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0.715,0.17586,944668,0.081235,0,0,1,0.000812,22,19,1,1,11,21,0,2,1,81,0,0,0,0,0,0,1,0,0,1,0,2,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,174,12,3,13,3,15,0.76,0.262116,944684,0.081499,89.534653,0.005923,3.833333,0.003114,22,2,1,1,1,41,0,2,1,25,0,0,150,2,1,4,2,0,2,0,0,7,3,3,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,178,12,3,106,170.5,12.1266,0.869737,0.058282,1506750,0.11966,1040.130005,0.068807,153.166687,0.124425,22,8,1,1,1,441,0,28,1,87,1,16,38,32,0,29,1,6,7,0,0,0,3,3,5,0,0,0,11,3,2,1,2,0,0,2,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,60,24,3,31,0.5,2.5,0.5,0.286473,1505526,0.11675,0.396825,0.000026,69.085503,0.056121,22,4,1,1,1,51,0,2,1,32,0,23,8,10,30,6,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
5,1025,44,10,451,717.009888,20.254517,0.808203,0.037273,430389,0.11622,21148.39063,1.399008,180.69989,0.146791,211,74,1,1,111,121,0,222,1,517,7,9,179,232,18,15,2,7,18,1,4,5,3,3,5,3,0,3,1,0,2,0,21,0,1,0,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,18,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,273,48,4,73,2.5,12.5,0.783333,0.285736,431380,0.116189,1322.5,0.087486,130.450058,0.105971,24,10,1,1,15,61,0,2,1,162,0,0,8,3,0,4,1,0,1,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,1,0,2,3.5,4.861111,0.685185,0.15281,428702,0.081367,6.083333,0.000402,2.5,0.002031,24,1,1,1,1,21,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,37,2,1,37,8.5,4.67033,0.625,0.149071,1505520,0.116323,133.645401,0.008841,129.716812,0.105375,19,15,0,0,2,61,0,2,0,32,0,0,5,14,0,4,1,0,0,0,0,10,1,1,3,3,0,1,2,0,1,0,17,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,300,26,4,90,0,0,0.660494,0.130164,1514130,0.116454,0,0,126.583435,0.10283,74,19,0,0,4,71,0,3,0,208,0,0,17,14,0,5,1,0,2,0,0,6,1,1,3,4,3,2,2,0,1,0,2,2,1,0,0,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,92,20,2,38,0,0,0.625,0.145099,1514130,0.116454,0,0,126.083435,0.102424,17,8,0,0,2,71,0,2,0,93,0,0,11,14,0,5,1,0,2,0,0,6,1,1,3,4,0,2,2,0,1,0,1,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,111,20,2,47,0,0,0.625,0.145099,1514130,0.116454,0,0,126.083435,0.102424,222,10,1,1,12,71,0,22,1,97,0,0,11,14,0,5,1,0,5,0,0,6,3,3,5,4,0,2,2,0,2,0,1,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
22,583,37,5,187,0,0,0.75,0.289111,1514130,0.116287,0,0,102.90934,0.083598,2,45,0,0,30,51,1,22,0,323,7,0,43,7,3,6,1,0,2,3,2,2,1,1,3,4,1,4,0,0,1,0,6,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,262,33,3,64,0,0,0.561224,0.167701,1514130,0.116454,0,0,125.583435,0.102017,79,35,0,0,2,61,0,21,0,263,0,0,18,22,0,5,1,0,3,0,0,6,1,1,3,4,0,2,2,0,1,0,1,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,true
0,16,2,1,4,0,0,0.5,0.194109,1514130,0.116454,0,0,125.083443,0.101611,2,1,0,0,31,51,0,1,0,5,0,0,2,7,0,3,1,0,0,0,0,6,1,1,3,3,0,1,2,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,88,18,2,33,0,0,0.625,0.145099,1514130,0.116454,0,0,126.083435,0.102424,9,10,0,0,2,71,0,2,0,99,0,0,9,14,0,5,1,0,2,0,1,6,1,1,3,4,0,2,2,0,1,0,1,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
7,525,67,5,205,0,0,0.847222,0.185145,1514130,0.116291,0,0,106.399849,0.086434,2,44,9,0,21,61,1,7,0,365,0,0,23,9,0,5,1,0,1,0,0,2,1,1,3,4,16,0,0,0,1,0,12,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,28,5,1,10,0,0,0.34375,0.290636,1514130,0.116444,0,0,117.733391,0.09564,9,12,0,0,2,41,0,0,0,60,0,0,6,7,0,2,1,0,0,0,0,6,1,1,3,4,0,2,2,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
2,200,21,6,82,24.48135,5.298993,0.53719,0.080645,431253,0.1162,893.568115,0.059111,144.083344,0.117046,22,15,1,1,1,71,0,2,1,92,0,0,10,18,4,9,1,0,0,0,1,14,3,3,5,6,0,3,0,0,2,0,15,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,278,20,4,155,1208.501221,22.371367,0.8796,0.032239,429506,0.116201,26293.34961,1.739358,148.149948,0.120349,228,83,1,1,1,51,0,24,1,214,0,0,63,45,17,6,1,1,6,0,0,0,3,3,5,0,1,0,0,0,2,0,36,1,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,705,52,5,151,28.583334,9.340959,0.815789,0.095638,431379,0.116197,1428.827148,0.09452,144.433365,0.11733,22,29,1,1,1,91,0,2,1,254,0,0,46,25,0,8,24,1,14,0,0,0,3,3,5,0,0,0,1,0,2,0,1,0,0,51,0,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
20,297,36,5,136,2,33.333332,0.777778,0.444376,431031,0.081433,1.090909,0.000072,2.833333,0.002302,26,63,1,1,112,31,0,21,16,216,70,0,24,2,0,1,10,0,1,3,0,0,3,3,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,221,59,6,105,35.349998,3.801075,0.795005,0.052448,429578,0.116127,766.422669,0.0507,86.936836,0.070623,26,4,1,1,1,41,0,2,1,78,0,0,19,22,0,8,1,0,0,0,0,0,3,3,5,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,384,25,5,133,1.5,7.5,0.5,0.312135,430815,0.116082,1.033333,0.000068,70.596153,0.057349,22,35,1,1,18,31,1,215,11,215,1,0,103,4,28,3,1,0,4,0,1,0,3,3,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,478,24,6,165,0,0,0.34375,0.395087,430820,0.116082,0,0,70.929482,0.057619,22,102,1,1,1,21,0,21,1,252,0,2,162,12,68,6,1,0,4,5,0,0,3,3,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9,292,21,3,114,126.242859,19.421978,0.764245,0.061811,430376,0.116193,6802.572754,0.450004,142.166702,0.115489,22,19,1,1,112,111,0,211,1,132,0,1,48,28,8,19,1,0,6,0,0,0,3,3,5,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,5,1,9,1.333333,2.380952,0.742188,0.15212,429111,0.081566,1.675,0.000111,3.283333,0.002667,22,1,1,1,1,21,0,2,1,6,0,0,0,0,0,0,1,1,1,0,0,1,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,6,1,0,4,1.2,2.142857,0.4375,0.183091,429817,0.116187,1.75,0.000116,128.466736,0.10436,22,1,1,1,1,21,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,91,3,3,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,746,154,5,274,391.032562,21.651859,0.805047,0.048856,430505,0.116208,8649.487305,0.572181,163.316559,0.13267,28,28,1,1,14,151,5,24,1,453,15,0,54,74,0,12,56,9,41,6,1,0,3,3,5,0,4,0,5,4,2,24,21,1,9,0,0,7,8,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
9,286,27,9,137,146.280853,14.746055,0.721048,0.056197,429774,0.116201,8932.495117,0.590902,151.09996,0.122746,23,20,1,1,1,81,0,217,1,187,4,3,37,51,6,9,1,2,0,0,0,0,3,3,5,0,0,0,0,0,2,0,9,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,32,6,3,9,0.5,2.5,0.62,0.225124,430387,0.116157,7.184524,0.000475,103.642891,0.084194,22,3,1,1,1,41,0,2,1,18,2,0,7,1,0,4,1,0,1,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,15,3,1,9,4,2.197802,0.622449,0.139133,426086,0.081499,9.5,0.000628,3.083333,0.002505,22,1,1,1,1,31,0,2,1,10,0,0,0,0,0,1,1,1,0,0,0,17,3,3,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,3,0,0,1,1,429648,0.081235,0,0,1,0.000812,24,1,1,1,1,21,0,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,67,16,3,34,3.55,1.479167,0.638672,0.090755,431215,0.116177,3.656945,0.000242,120.566681,0.097942,22,2,1,1,1,41,0,22,1,27,3,0,9,15,0,6,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,99,9,4,52,2.833333,1.041667,0.622549,0.08695,431271,0.116206,13.470037,0.000891,152.66655,0.124018,22,7,1,1,1,61,0,2,1,50,0,5,20,14,5,10,1,9,5,0,0,0,3,3,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
3,116,21,5,43,63.666668,16.754387,0.795238,0.076184,429813,0.116193,8695.416992,0.575219,140.350067,0.114013,26,15,1,1,1,81,0,24,1,62,0,2,25,11,1,14,1,0,3,0,0,0,3,3,5,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,41,14,6,19,0.75,1.785714,0.612245,0.163907,432142,0.116175,0.732479,0.000049,116.559586,0.094687,22,5,1,1,11,71,0,2,1,24,0,0,8,9,0,6,1,0,0,0,1,0,3,3,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,30,5,2,4,8.5,15.178572,0.715278,0.189199,430379,0.116161,515.821655,0.034123,105.609566,0.085792,22,1,1,1,1,51,0,23,1,19,0,0,10,8,0,6,1,0,2,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,6,2,0,5,2.666667,2.962963,0.685,0.125229,428953,0.081566,45.081177,0.002982,3.283333,0.002667,22,1,1,1,1,21,0,2,1,4,0,0,2,0,0,0,1,1,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,18,6,2,9,2,10,0.72,0.288179,1504303,0.117524,72.099998,0.00477,109.159576,0.088676,22,8,1,1,1,41,0,2,1,8,0,0,2,1,0,2,1,0,0,2,0,0,3,3,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,3,0.5,1.190476,0.673469,0.188675,430522,0.116161,32.626961,0.002158,103.576233,0.08414,24,1,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,108,6,3,62,3.5,0.921053,0.81125,0.071964,428908,0.081433,2.844023,0.000188,2.833333,0.002302,245,121,1,1,147,21,0,66,1,89,4,4,20,35,77,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
