@relation 'tomcat-weka.filters.unsupervised.attribute.Remove-V-R8-9,15,18,21,24,35,45,53,60,72,74,80,100-101,107,120,154-155,249,298,322,350,365,435,446,450,458,501,512,727,733,790,809,829,860,881,888,913,928,981,1024,1034,1086,1108,1111,1203,1220,1330,1389,1447,1521,1546,1550,1586,1653,1832,1836-1837,1839,1841,1864,1871,1877,1879,1887,1899,1977,2009,2016,2035,2050,2065,2074,2132,2189,2244,2270,2360,2538,2540,2576,2693,2799,2838,2881,3038,3104,3298,3459,3630,3801,3881,4038,4211,4327,4362,4475,4498,4601,4629,4705,4866,4885,5145,5457,5868,5878,6260,7819,7882,8107,8602,9379,9533,9575,9634,9648,9651,9657,10492,10864,12316,12937,13190,13469,13610,13976,14634,14695,15068,15251,18399,18542,18613,19126,19668,20608,20881,21205,21427,23286,23826,24707,30398,31840'

@attribute AvgLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute CountDeclMethodProtected numeric
@attribute CountLineBlank numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute 2StepReach numeric
@attribute Constraint numeric
@attribute outFarness numeric
@attribute s1 numeric
@attribute s3 numeric
@attribute s9 numeric
@attribute s29 numeric
@attribute s30 numeric
@attribute s36 numeric
@attribute s49 numeric
@attribute s83 numeric
@attribute s84 numeric
@attribute s178 numeric
@attribute s227 numeric
@attribute s251 numeric
@attribute s279 numeric
@attribute s294 numeric
@attribute s364 numeric
@attribute s375 numeric
@attribute s379 numeric
@attribute s387 numeric
@attribute s430 numeric
@attribute s441 numeric
@attribute s656 numeric
@attribute s662 numeric
@attribute s719 numeric
@attribute s738 numeric
@attribute s758 numeric
@attribute s789 numeric
@attribute s810 numeric
@attribute s817 numeric
@attribute s842 numeric
@attribute s857 numeric
@attribute s910 numeric
@attribute s953 numeric
@attribute s963 numeric
@attribute s1015 numeric
@attribute s1037 numeric
@attribute s1040 numeric
@attribute s1132 numeric
@attribute s1149 numeric
@attribute s1259 numeric
@attribute s1318 numeric
@attribute s1376 numeric
@attribute s1450 numeric
@attribute s1475 numeric
@attribute s1479 numeric
@attribute s1515 numeric
@attribute s1582 numeric
@attribute s1761 numeric
@attribute s1765 numeric
@attribute s1766 numeric
@attribute s1768 numeric
@attribute s1770 numeric
@attribute s1793 numeric
@attribute s1800 numeric
@attribute s1806 numeric
@attribute s1808 numeric
@attribute s1816 numeric
@attribute s1828 numeric
@attribute s1906 numeric
@attribute s1938 numeric
@attribute s1945 numeric
@attribute s1964 numeric
@attribute s1979 numeric
@attribute s1994 numeric
@attribute s2003 numeric
@attribute s2061 numeric
@attribute s2118 numeric
@attribute s2173 numeric
@attribute s2199 numeric
@attribute s2289 numeric
@attribute s2467 numeric
@attribute s2469 numeric
@attribute s2505 numeric
@attribute s2622 numeric
@attribute s2728 numeric
@attribute s2767 numeric
@attribute s2810 numeric
@attribute s2967 numeric
@attribute s3033 numeric
@attribute s3227 numeric
@attribute s3388 numeric
@attribute s3559 numeric
@attribute s3730 numeric
@attribute s3810 numeric
@attribute s3967 numeric
@attribute s4140 numeric
@attribute s4256 numeric
@attribute s4291 numeric
@attribute s4404 numeric
@attribute s4427 numeric
@attribute s4530 numeric
@attribute s4558 numeric
@attribute s4634 numeric
@attribute s4795 numeric
@attribute s4814 numeric
@attribute s5074 numeric
@attribute s5386 numeric
@attribute s5797 numeric
@attribute s5807 numeric
@attribute s6189 numeric
@attribute s7748 numeric
@attribute s7811 numeric
@attribute s8036 numeric
@attribute s8531 numeric
@attribute s9308 numeric
@attribute s9462 numeric
@attribute s9504 numeric
@attribute s9563 numeric
@attribute s9577 numeric
@attribute s9580 numeric
@attribute s9586 numeric
@attribute s10421 numeric
@attribute s10793 numeric
@attribute s12245 numeric
@attribute s12866 numeric
@attribute s13119 numeric
@attribute s13398 numeric
@attribute s13539 numeric
@attribute s13905 numeric
@attribute s14563 numeric
@attribute s14624 numeric
@attribute s14997 numeric
@attribute s15180 numeric
@attribute s18328 numeric
@attribute s18471 numeric
@attribute s18542 numeric
@attribute s19055 numeric
@attribute s19597 numeric
@attribute s20537 numeric
@attribute s20810 numeric
@attribute s21134 numeric
@attribute s21356 numeric
@attribute s23215 numeric
@attribute s23755 numeric
@attribute s24636 numeric
@attribute s30327 numeric
@attribute change_prone {false,true}

@data
0,1,22,0,48,0,22,18.968134,0.068605,2865348,1,141,1,0,0,141,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,2,1,7,26,5,27.010622,0.119771,3811741,1,23,2,0,0,23,0,11,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,2,1,9,22,5,27.010622,0.119771,3811741,1,13,1,0,0,13,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,18,0,34,75,34,26.403643,0.10505,2864448,22,281,2,0,0,281,0,3,0,2,0,11,1,11,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,1,16,0,2,4,7,0,0,0,16,0,0,0,6,2,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,1,1,0,8,4,1,0,0,0,1,221,1,0,0,221,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,7,1,40,132,30,27.465857,0.100107,3819642,1,161,1,2,0,161,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,6,139,13,137,363,210,24.076883,0.0448,3872951,1111,1151,1,0,1,1151,0,3,2,0,5,16,0,0,1,5,5,0,1,2,1,6,1,9,0,2,0,12,13,0,5,0,3,161,1,6,0,3,0,1,92,0,3,1,25,0,0,0,5,0,0,7,3,1,4,0,0,0,0,2,3,1,1,0,1,1,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,17,0,25,0,17,21.901871,0.063893,2865020,1,141,1,0,0,141,0,2,0,0,0,8,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,108,0,179,1325,431,30.096106,0.043956,3754411,131,271,2,0,0,2111,0,2,0,0,12,69,0,17,1,0,0,9,0,1,6,0,1,16,0,1,0,4,0,0,1,0,6,0,1,1,3,7,3,1,211,0,1,7,34,0,39,0,32,0,0,20,3,1,31,0,1,1,0,0,0,0,23,3,0,0,0,0,1,0,0,17,0,0,1,0,0,0,1,7,65,0,0,2,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,34,0,87,4,34,13.606475,0.052338,2865626,1,121,1,0,0,121,2,8,0,0,6,11,0,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,1,0,6,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,5,0,35,10,5,3.540718,0.349486,2866154,1,121,1,0,0,121,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,30,0,70,52,32,15.225088,0.18326,3902598,131,151,1,0,0,151,0,3,0,0,0,10,0,2,0,0,0,3,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,3,1,3,0,3,0,2,0,0,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,16,0,37,136,51,27.819929,0.10809,3817667,161,191,11,0,0,191,0,7,0,4,1,4,0,19,0,0,5,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,119,0,3,0,1,9,0,5,5,19,0,2,0,11,0,0,4,3,1,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,2,0,6,5,3,8.345979,0.251839,3811749,12,241,1,0,0,241,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,5,0,3,1.669196,0.287913,3910506,111,121,1,0,0,121,0,3,0,8,0,0,0,111,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,1,58,18,262,736,255,30.905413,0.047644,3695164,114,2391,21,1,1,2391,0,111,0,0,3,4,0,1,1,3,21,0,0,3,2,15,2,62,2,1,0,15,8,0,12,0,11,151,0,0,0,3,0,1,28,0,40,26,34,0,20,6,13,0,0,24,3,1,13,13,2,0,0,2,12,1,0,0,0,0,0,0,1,0,21,1,1,0,1,3,0,2,1,0,0,0,0,2,0,0,0,3,0,1,0,1,3,1,0,0,0,2,0,0,0,0,0,0,1,0,5,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,43,0,11,88,45,7.435508,0.044264,3906553,111,221,2,2,0,221,0,3,2,1,2,0,0,0,1,3,0,0,0,1,0,0,1,2,0,0,0,0,141,0,110,0,5,0,0,0,0,0,3,1,14,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true
1,1,15,3,85,117,33,25.847242,0.105913,3809741,15,1101,1,0,0,1101,1,5,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,6,0,0,0,3,0,1,0,0,0,61,0,0,0,1,0,1,0,0,1,0,11,0,1,13,3,0,0,3,3,1,2,1,0,0,0,0,4,1,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,2,36,12,152,171,69,26.454224,0.077161,3801832,17,1191,1,0,0,1191,0,7,0,0,1,5,0,0,0,3,0,2,0,1,1,0,2,6,0,3,0,1,2,1,0,0,7,71,0,0,1,1,1,1,5,0,19,5,15,0,1,24,3,0,0,4,3,1,2,0,0,0,0,0,3,0,0,0,4,0,0,4,2,0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,8,1,18,46,15,14.213455,0.125269,3817667,1,11,1,0,0,11,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,7,0,12,21,8,3.793627,0.3072,3904577,1,11,1,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,10,0,30,0,10,3.641882,0.226762,2863663,1,121,1,0,0,121,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,7,0,10,22,9,12.898331,0.151731,3908529,1,11,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,8,0,14,37,13,15.022761,0.116934,3900621,1,11,1,0,0,11,0,2,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,7,0,3,1.922104,0.36519,3906553,1,11,1,0,0,11,0,1,0,0,2,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,4,0,7,0,4,1.922104,0.36519,3906553,1,11,1,0,0,11,0,1,0,0,2,3,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,6,0,10,0,6,5.361659,0.194267,3906552,1,11,1,0,0,11,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,1,25,0,39,150,60,22.610016,0.087175,3882833,12,1121,11,0,0,1121,0,3,12,0,12,0,1,16,0,1,19,6,2,1,0,0,1,14,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,4,2,1,0,33,0,1,0,18,0,0,0,3,1,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,17,0,46,0,17,2.579666,0.223951,3904575,1,121,1,0,0,121,0,3,0,0,0,3,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,27,2,59,160,57,30.146687,0.095419,2862816,12,2211,214,0,0,2211,0,7,0,0,3,9,0,0,0,1,1,0,0,1,0,1,1,9,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,1,55,0,0,3,10,0,1,0,1,0,0,2,0,0,1,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,16,0,44,0,16,2.630248,0.210338,3904575,1,121,1,0,0,121,0,2,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,50,4,106,256,103,27.56702,0.082028,2863329,12,2191,212,0,0,2191,0,8,0,1,3,66,0,0,0,1,4,0,0,1,33,1,1,8,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,1,91,0,0,6,11,0,0,0,0,0,0,4,0,0,0,0,8,9,0,0,0,0,2,0,0,0,0,0,4,0,2,1,0,5,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,6,0,25,0,6,27.061203,0.038035,2864840,1,151,1,0,0,151,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,28,59,7,0.91047,0.5,3910506,171,191,1,0,0,191,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,3,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,41,0,84,2,41,29.438543,0.035281,2865321,1,121,1,0,0,121,0,13,3,0,2,20,4,3,0,0,0,5,0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,22,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,0,8,14,5,1.062215,0.5,3910506,211,121,1,0,0,121,0,9,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,7,1,13,17,10,1.011634,0.718821,3908529,211,121,1,0,0,121,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,12,0,27,97,37,1.517451,0.28723,3884835,221,131,1,0,1,131,0,1,0,0,7,21,0,0,0,0,1,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,1,20,0,0,1,9,0,0,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,6,0,11,53,19,1.315124,0.311083,3908529,241,151,1,0,0,151,0,2,0,0,0,6,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
